id,name,artist,cover_url,album_url,buy_url
137,The Berlin Concert,,https://fastly-s3.allmusic.com/release/mr0005540045/front/220/t73wz-_JjmJIyX2iRtWrRFWnbEN5fCjifro6xhIBuB4=.jpg,,https://www.allmusic.com/album/the-berlin-concert-mw0003625781
138,British Steel,,https://fastly-s3.allmusic.com/release/mr0001075643/front/220/eLZAQTFkCnBz5FJvK2CkQASijaXJlYnq0St31qpAJWo=.jpg,,https://www.allmusic.com/album/british-steel-mw0000190568
139,Toxicity,,https://fastly-s3.allmusic.com/release/mr0000329891/front/220/BNB7Nq-Fjf-M_Dn7SjFepQ4Q1ghY8VaPylnm7PwcKNY=.jpg,,https://www.allmusic.com/album/toxicity-mw0000620587
140,It Will Be Like Now,,https://fastly-s3.allmusic.com/release/mr0006573090/front/220/qL1OlEudDxMepnj6VwcswByhM-OFI8zG4l-qVpXXB1I=.jpg,,https://www.allmusic.com/album/it-will-be-like-now-mw0004432788
141,Serene Demon,,https://fastly-s3.allmusic.com/release/mr0006596980/front/220/g66Dk1JKVPRwneuBsywpHVWnbEN5fCjifro6xhIBuB4=.jpg,,https://www.allmusic.com/album/serene-demon-mw0004452427
142,Karlheinz Stockhausen: Kontakte,,https://fastly-s3.allmusic.com/release/mr0000130068/front/220/_dBKBepWlsVDA-qJyxQFJt_M69_UI9rrJSVvWL2-yAg=.jpg,,https://www.allmusic.com/album/karlheinz-stockhausen-kontakte-mw0000050066
143,John Adams: On the Transmigration of Souls,,https://fastly-s3.allmusic.com/release/mr0000477668/front/220/5ySBIP45SjxpucBd72uwfB_TZlp6n_cq-Emr2zx15tU=.jpg,,https://www.allmusic.com/album/john-adams-on-the-transmigration-of-souls-mw0000395269
145,Lizard,,https://fastly-s3.allmusic.com/release/mr0001450787/front/220/GxlViDfef5nyCY5lsvMgVJhUoDg0hsvx4F4sL4oO-nA=.jpg,,https://www.allmusic.com/album/lizard-mw0000190503
146,Kurt Weill: Mahagonny,,https://fastly-s3.allmusic.com/release/mr0002440441/front/220/GeyQ9U9Wqv5DtNU5Y-r0ooAf7E_1E-2MlBBPmPAXRBU=.jpg,,https://www.allmusic.com/album/kurt-weill-mahagonny-mw0001947098
148,YRU Still Here?,,https://fastly-s3.allmusic.com/release/mr0004871378/front/220/kQNRH2lscQPb309GkCab5N_M69_UI9rrJSVvWL2-yAg=.jpg,,https://www.allmusic.com/album/yru-still-here--mw0003162350
149,Connection,,https://fastly-s3.allmusic.com/release/mr0006022148/front/220/Gzz1E0SZXFz3Hv3pmFfm9gSijaXJlYnq0St31qpAJWo=.jpg,,https://www.allmusic.com/album/connection-mw0003989778
150,Dream Requiem,,https://fastly-s3.allmusic.com/release/mr0006593361/front/220/_2qIA0UrOi3AtkGTB-Svzj6KsMttLlyBmmVTZ6_CLs0=.jpg,,https://www.allmusic.com/album/dream-requiem-mw0004449629
151,A Blade Because a Blade Is Whole,,https://fastly-s3.allmusic.com/release/mr0006610525/front/220/7tr9O050mG7CoyZrRnIKegSijaXJlYnq0St31qpAJWo=.jpg,,https://www.allmusic.com/album/a-blade-because-a-blade-is-whole-mw0004463365
152,Drop Out III,,https://fastly-s3.allmusic.com/release/mr0006561854/front/220/uqR85F4rSQp4PvxRFpTb9T6KsMttLlyBmmVTZ6_CLs0=.jpg,,https://www.allmusic.com/album/drop-out-iii-mw0004423008
153,Birthmarks,,https://fastly-s3.allmusic.com/release/mr0006593633/front/220/8bCkk4vX8bAMpAl5W_GdVSpQg_7iAU1wjqLgK_xGXts=.jpg,,https://www.allmusic.com/album/birthmarks-mw0004449845
154,Stravinsky: Concerto; Janácek: Capriccio & Sonata,,https://fastly-s3.allmusic.com/release/mr0003401107/front/220/ypdPQ6nTFA5rcUWq41fqXd_M69_UI9rrJSVvWL2-yAg=.jpg,,https://www.allmusic.com/album/stravinsky-concerto-jan%C3%A1cek-capriccio-sonata-mw0002177567
155,"Tap: John Zorn's Book of Angels, Vol. 20",,https://fastly-s3.allmusic.com/release/mr0003955005/front/220/6fWWZLTlMfqYAPRvLXKqiByhM-OFI8zG4l-qVpXXB1I=.jpg,,https://www.allmusic.com/album/tap-john-zorns-book-of-angels-vol-20-mw0002538264
156,Silver Apples of the Moon for Electronic Music Synthesizer,,https://fastly-s3.allmusic.com/release/mr0001449975/front/220/D4RjX4BOmzYFvJhHwKTgkh_TZlp6n_cq-Emr2zx15tU=.jpg,,https://www.allmusic.com/album/silver-apples-of-the-moon-for-electronic-music-synthesizer-mw0000145769
157,async,,https://fastly-s3.allmusic.com/release/mr0004693691/front/220/NNkze3XdTrowyxJ01gGeOz6KsMttLlyBmmVTZ6_CLs0=.jpg,,https://www.allmusic.com/album/async-mw0003033135
158,Rakka,,https://fastly-s3.allmusic.com/release/mr0005195970/front/220/jso2m_tdLPLMxjer22sExd_M69_UI9rrJSVvWL2-yAg=.jpg,,https://www.allmusic.com/album/rakka-mw0003370785
159,The Complete Columbia Albums Collection,,https://fastly-s3.allmusic.com/release/mr0003533622/front/220/MznDGOeeqVAMqpPyepe025hUoDg0hsvx4F4sL4oO-nA=.jpg,,https://www.allmusic.com/album/the-complete-columbia-albums-collection-mw0002278047
160,The Banshees of Inisherin [Original Score],,https://fastly-s3.allmusic.com/release/mr0005855095/front/220/p9FePd7Si97oS8Lf_RFkXj6KsMttLlyBmmVTZ6_CLs0=.jpg,,https://www.allmusic.com/album/the-banshees-of-inisherin-original-score--mw0003863268
161,Heligoland,,https://fastly-s3.allmusic.com/release/mr0002866044/front/220/urQtvBdr-vyUPAaj5Kb9U9_M69_UI9rrJSVvWL2-yAg=.jpg,,https://www.allmusic.com/album/heligoland-mw0001955856
162,Vol. 3: To Swing or Not to Swing,,https://fastly-s3.allmusic.com/release/mr0001299931/front/220/UmIy5p6aHiySTt09A3PU0z6KsMttLlyBmmVTZ6_CLs0=.jpg,,https://www.allmusic.com/album/vol-3-to-swing-or-not-to-swing-mw0000188411
163,Koyaanisqatsi: Life Out of Balance,,https://fastly-s3.allmusic.com/release/mr0001240337/front/220/7ZwKB_YVboL2KFNtkETG6oAf7E_1E-2MlBBPmPAXRBU=.jpg,,https://www.allmusic.com/album/koyaanisqatsi-life-out-of-balance-mw0000651297
164,Syro,,https://fastly-s3.allmusic.com/release/mr0004250033/front/220/Qn3lrwN0b3JpPYkZnpj0aJhUoDg0hsvx4F4sL4oO-nA=.jpg,,https://www.allmusic.com/album/syro-mw0002727829
165,"Beethoven: Concertos pour piano no. 4 et no. 5 ""L'Empereur""",,https://fastly-s3.allmusic.com/release/mr0002107553/front/220/cOrAyMqCozCtJJjJebDziw4Q1ghY8VaPylnm7PwcKNY=.jpg,,https://www.allmusic.com/album/beethoven-concertos-pour-piano-no-4-et-no-5-lempereur-mw0001388114
166,Beethoven: Emperor Concerto,,https://fastly-s3.allmusic.com/release/mr0002657671/front/220/oVzB3SqlaYzJ5Cn07tiLtVWnbEN5fCjifro6xhIBuB4=.jpg,,https://www.allmusic.com/album/beethoven-emperor-concerto-mw0001401549
167,Sviatoslav Richter joue Franz Liszt,,https://fastly-s3.allmusic.com/release/mr0002716451/front/220/famzjXqi0d2Z0zEK13gOtgSijaXJlYnq0St31qpAJWo=.jpg,,https://www.allmusic.com/album/sviatoslav-richter-joue-franz-liszt-mw0001390369
168,Barber: Piano Concerto; Bartók: Piano Concerto No. 3; Keith Jarrett: Tokyo Encore,,https://fastly-s3.allmusic.com/release/mr0004400483/front/220/gNPaMBJmHIvA_pwngrUlVYAf7E_1E-2MlBBPmPAXRBU=.jpg,,https://www.allmusic.com/album/barber-piano-concerto-bart%C3%B3k-piano-concerto-no-3-keith-jarrett-tokyo-encore-mw0002837317
169,The BFG [Original Motion Picture Soundtrack],,https://fastly-s3.allmusic.com/release/mr0004564660/front/220/MSZsFSPhStaLGJDUVAdB0g4Q1ghY8VaPylnm7PwcKNY=.jpg,,https://www.allmusic.com/album/the-bfg-original-motion-picture-soundtrack--mw0002946538
172,Rachmaninov: Piano Sonatas Nos. 1 & 2; The Isle of the Dead,,https://fastly-s3.allmusic.com/release/mr0006573457/front/220/t62Fsy7GIBbER2FNFK-gZD6KsMttLlyBmmVTZ6_CLs0=.jpg,,https://www.allmusic.com/album/rachmaninov-piano-sonatas-nos-1-2-the-isle-of-the-dead-mw0004433075
173,Inmost Heart,,https://fastly-s3.allmusic.com/release/mr0006573348/front/220/AalHVUsXC27Ma7-_uWYVRQ4Q1ghY8VaPylnm7PwcKNY=.jpg,,https://www.allmusic.com/album/inmost-heart-mw0004432968
174,U.F.Orb,,https://fastly-s3.allmusic.com/release/mr0000779594/front/220/XAB0ced4MgdZc2SbAGb2iASijaXJlYnq0St31qpAJWo=.jpg,,https://www.allmusic.com/album/uforb-mw0000090235
175,Millions Now Living Will Never Die,,https://fastly-s3.allmusic.com/release/mr0000367244/front/220/iaFnfbC6tVZHAD4N5igSoh_TZlp6n_cq-Emr2zx15tU=.jpg,,https://www.allmusic.com/album/millions-now-living-will-never-die-mw0000183285
176,Night Beat,,https://fastly-s3.allmusic.com/release/mr0000828247/front/220/gYGzsJN43yVKMBR4hUOqaA4Q1ghY8VaPylnm7PwcKNY=.jpg,,https://www.allmusic.com/album/night-beat-mw0000644615
177,The Ennio Morricone Anthology: A Fistful of Film Music,,https://fastly-s3.allmusic.com/release/mr0001172760/front/220/4t5xnmRI4u6pCId6BMKtq5hUoDg0hsvx4F4sL4oO-nA=.jpg,,https://www.allmusic.com/album/the-ennio-morricone-anthology-a-fistful-of-film-music-mw0000177710
178,Odessey and Oracle,,https://fastly-s3.allmusic.com/release/mr0000928588/front/220/uC_NLYAHHZb6-iIMtE2sUt_M69_UI9rrJSVvWL2-yAg=.jpg,,https://www.allmusic.com/album/odessey-and-oracle-mw0000192449
179,Another Green World,,https://fastly-s3.allmusic.com/release/mr0001049999/front/220/sc_tYux1tc9LQoJBn5UbPj6KsMttLlyBmmVTZ6_CLs0=.jpg,,https://www.allmusic.com/album/another-green-world-mw0000650120
180,Ambient 1: Music for Airports,,https://fastly-s3.allmusic.com/release/mr0002720161/front/220/l8ZgxEIXheCmCavw-LM8AJhUoDg0hsvx4F4sL4oO-nA=.jpg,,https://www.allmusic.com/album/ambient-1-music-for-airports-mw0000193717
182,Land of Kinks: The Jamaican Upsetter Singles 1970,,https://fastly-s3.allmusic.com/release/mr0006574529/front/220/X8MfdJSHsWOICSq_YJOBvVWnbEN5fCjifro6xhIBuB4=.jpg,,https://www.allmusic.com/album/land-of-kinks-the-jamaican-upsetter-singles-1970-mw0004434031
185,The Bad Fire,,https://fastly-s3.allmusic.com/release/mr0006543932/front/220/0s2XVJs5qP7ergd7KovjlRyhM-OFI8zG4l-qVpXXB1I=.jpg,,https://www.allmusic.com/album/the-bad-fire-mw0004408155
190,Way to Blue: An Introduction to Nick Drake,,https://fastly-s3.allmusic.com/release/mr0001423420/front/220/rf-jeuAQJb6z6dzJvI6Ot1WnbEN5fCjifro6xhIBuB4=.jpg,,https://www.allmusic.com/album/way-to-blue-an-introduction-to-nick-drake-mw0000122578
192,Heroes of the Blues: The Very Best of Son House,,https://fastly-s3.allmusic.com/release/mr0000315128/front/220/AyB4nbUocGjVoDmC5iSwxRyhM-OFI8zG4l-qVpXXB1I=.jpg,,https://www.allmusic.com/album/heroes-of-the-blues-the-very-best-of-son-house-mw0000692870
193,Autobahn,,https://fastly-s3.allmusic.com/release/mr0001366256/front/220/THNRB8stU4IQLMNIYR0gMz6KsMttLlyBmmVTZ6_CLs0=.jpg,,https://www.allmusic.com/album/autobahn-mw0000195085
197,Temporary,,https://fastly-s3.allmusic.com/release/mr0006560186/front/220/W2sEYGB02iGLbAGtdpbSqh_TZlp6n_cq-Emr2zx15tU=.jpg,,https://www.allmusic.com/album/temporary-mw0004421719
198,Five Leaves Left,,https://fastly-s3.allmusic.com/release/mr0001250421/front/220/pD2H_auRnFDcyhx-zFO0IxyhM-OFI8zG4l-qVpXXB1I=.jpg,,https://www.allmusic.com/album/five-leaves-left-mw0000189840
199,Harvest,,https://fastly-s3.allmusic.com/release/mr0001070162/front/220/tBCRPVQie3TTNzzLUfqiGCpQg_7iAU1wjqLgK_xGXts=.jpg,,https://www.allmusic.com/album/harvest-mw0000192539
200,Rubber Soul,,https://fastly-s3.allmusic.com/release/mr0001030692/front/220/rlaU3HgXyXMgdF5adkjyrlWnbEN5fCjifro6xhIBuB4=.jpg,,https://www.allmusic.com/album/rubber-soul-mw0000192940
201,Song for My Father,,https://fastly-s3.allmusic.com/release/mr0001294470/front/220/we_ceJWn3TbGZpPlaSXJhJhUoDg0hsvx4F4sL4oO-nA=.jpg,,https://www.allmusic.com/album/song-for-my-father-mw0000241423
202,Dummy,,https://fastly-s3.allmusic.com/release/mr0000155530/front/220/hcpnNl6QucCAOmXmgdyCshyhM-OFI8zG4l-qVpXXB1I=.jpg,,https://www.allmusic.com/album/dummy-mw0000626613
203,Shoot Out the Lights,,https://fastly-s3.allmusic.com/release/mr0001095742/front/220/3PwWZT63scuyAfaok223ZSpQg_7iAU1wjqLgK_xGXts=.jpg,,https://www.allmusic.com/album/shoot-out-the-lights-mw0000650886
204,Buffalo Springfield Again,,https://fastly-s3.allmusic.com/release/mr0000288749/front/220/a2Gddtgvdvtd0X7E5tiKe9_M69_UI9rrJSVvWL2-yAg=.jpg,,https://www.allmusic.com/album/buffalo-springfield-again-mw0000198017
205,Tumbleweed Connection,,https://fastly-s3.allmusic.com/release/mr0000826802/front/220/aMcEWCP7I8C5_R92gj0sfVWnbEN5fCjifro6xhIBuB4=.jpg,,https://www.allmusic.com/album/tumbleweed-connection-mw0000650322
207,Oceanside Countryside,,https://fastly-s3.allmusic.com/release/mr0006595083/front/220/CO_oaKEPAQAe8UrkRaT6KN_M69_UI9rrJSVvWL2-yAg=.jpg,,https://www.allmusic.com/album/oceanside-countryside-mw0004451024
210,Life Is...Too $hort,,https://fastly-s3.allmusic.com/release/mr0000293141/front/220/ok4SBzON_5gCokGoBDDa3YAf7E_1E-2MlBBPmPAXRBU=.jpg,,https://www.allmusic.com/album/life-istoo-hort-mw0000266727
211,Hybrid Theory,,https://fastly-s3.allmusic.com/release/mr0000842397/front/220/OZ-eIX65dMTeA2KWNXk3_N_M69_UI9rrJSVvWL2-yAg=.jpg,,https://www.allmusic.com/album/hybrid-theory-mw0000102770
212,Liquid Swords,,https://fastly-s3.allmusic.com/release/mr0003697247/front/220/yOMye_4WX2Qja1CzG4uSg4Af7E_1E-2MlBBPmPAXRBU=.jpg,,https://www.allmusic.com/album/liquid-swords-mw0000174287
213,Hilarious,,https://fastly-s3.allmusic.com/release/mr0003242881/front/220/9pFRfNHXjfrYLrR7f-nPpA4Q1ghY8VaPylnm7PwcKNY=.jpg,,https://www.allmusic.com/album/hilarious-mw0002080430
214,Best of 50 Cent,,https://fastly-s3.allmusic.com/release/mr0004682440/front/220/WGZo7HGfPpH1zpypgABe2t_M69_UI9rrJSVvWL2-yAg=.jpg,,https://www.allmusic.com/album/best-of-50-cent-mw0003025486
215,Lyte as a Rock,,https://fastly-s3.allmusic.com/release/mr0000827395/front/220/KlJ05l5TPHqLGurLRKWu-YAf7E_1E-2MlBBPmPAXRBU=.jpg,,https://www.allmusic.com/album/lyte-as-a-rock-mw0000652494
216,Go for Your Guns,,https://fastly-s3.allmusic.com/release/mr0004582649/front/220/wsjVnimbxQ_BklPVAgTxRR_TZlp6n_cq-Emr2zx15tU=.jpg,,https://www.allmusic.com/album/go-for-your-guns-mw0000653379
219,Tsunami Sea,,https://fastly-s3.allmusic.com/release/mr0006553710/front/220/zYA9Ym6dDtdhBS2oyVqARQSijaXJlYnq0St31qpAJWo=.jpg,,https://www.allmusic.com/album/tsunami-sea-mw0004416322
220,"Big Ole Album, Vol. 1",,https://fastly-s3.allmusic.com/release/mr0006627287/front/220/USezgzUbwamoqrmZpuUUwR_TZlp6n_cq-Emr2zx15tU=.jpg,,https://www.allmusic.com/album/big-ole-album-vol-1-mw0004476309
221,You'll Sing a Song and I'll Sing a Song,,https://fastly-s3.allmusic.com/release/mr0000094746/front/220/KgTZYhwnCK2I0rLNyxxzl5hUoDg0hsvx4F4sL4oO-nA=.jpg,,https://www.allmusic.com/album/youll-sing-a-song-and-ill-sing-a-song-mw0000202492
222,Music for 18 Musicians [Nonesuch 1998],,https://fastly-s3.allmusic.com/release/mr0002003456/front/220/ML54jIEiGOzIGfuWRVWZtB_TZlp6n_cq-Emr2zx15tU=.jpg,,https://www.allmusic.com/album/music-for-18-musicians-nonesuch-1998--mw0000912177
223,At San Quentin/At Folsom Prison,,https://fastly-s3.allmusic.com/release/mr0001794227/front/220/ko03a3dBZ41GgzKeg_NBBh_TZlp6n_cq-Emr2zx15tU=.jpg,,https://www.allmusic.com/album/at-san-quentin-at-folsom-prison-mw0001374611
224,Beethoven: Fidelio,,https://fastly-s3.allmusic.com/release/mr0002142025/front/220/urW36W9Wswviejekukr1-j6KsMttLlyBmmVTZ6_CLs0=.jpg,,https://www.allmusic.com/album/beethoven-fidelio-mw0001422048
226,"This-A-Way, That-A-Way",,https://fastly-s3.allmusic.com/release/mr0000094399/front/220/JaLFSTbzVVVewJs77atEJj6KsMttLlyBmmVTZ6_CLs0=.jpg,,https://www.allmusic.com/album/this-a-way-that-a-way-mw0000202261
229,John Field: Complete Nocturnes,,https://fastly-s3.allmusic.com/release/mr0006567705/front/220/QV7OxBIlWoSvEZ1rIgLcXT6KsMttLlyBmmVTZ6_CLs0=.jpg,,https://www.allmusic.com/album/john-field-complete-nocturnes-mw0004428108
231,Italophilia: Discovering the Italian Style in Handel's London,,https://fastly-s3.allmusic.com/release/mr0006535559/front/220/g5D8i3K5EpSRRxuy2uYNxxyhM-OFI8zG4l-qVpXXB1I=.jpg,,https://www.allmusic.com/album/italophilia-discovering-the-italian-style-in-handels-london-mw0004401311
240,Liberation: The Island Anthology,,https://fastly-s3.allmusic.com/release/mr0001292003/front/220/TcJyXsdML8QoR8oIQVVSlh_TZlp6n_cq-Emr2zx15tU=.jpg,,https://www.allmusic.com/album/liberation-the-island-anthology-mw0000101975
243,Dirty Talk,,https://fastly-s3.allmusic.com/release/mr0006604547/front/220/UrIzO1umhhuJAJ9t6SAuSIAf7E_1E-2MlBBPmPAXRBU=.jpg,,https://www.allmusic.com/album/dirty-talk-mw0004458561
245,John Coltrane and Johnny Hartman,,https://fastly-s3.allmusic.com/release/mr0000275833/front/220/5pru3z1z9CiQI0Hl7qA4_d_M69_UI9rrJSVvWL2-yAg=.jpg,,https://www.allmusic.com/album/john-coltrane-and-johnny-hartman-mw0000263500
246,Blue,,https://fastly-s3.allmusic.com/release/mr0000433169/front/220/8d-hih8l8Uv8-8-UVSj9VT6KsMttLlyBmmVTZ6_CLs0=.jpg,,https://www.allmusic.com/album/blue-mw0000193531
247,No More Sad Refrains: The Anthology,,https://fastly-s3.allmusic.com/release/mr0000018251/front/220/C4Is-1P2FwHbvP1yBvTuUQ4Q1ghY8VaPylnm7PwcKNY=.jpg,,https://www.allmusic.com/album/no-more-sad-refrains-the-anthology-mw0000084609
248,The Many Sides of Fred Neil,,https://fastly-s3.allmusic.com/release/mr0001293578/front/220/vt1HUbNgNar82ZMA_JS9pZhUoDg0hsvx4F4sL4oO-nA=.jpg,,https://www.allmusic.com/album/the-many-sides-of-fred-neil-mw0000043103
249,When I Stop Dreaming: The Best of the Louvin Brothers,,https://fastly-s3.allmusic.com/release/mr0000349682/front/220/O5Nm4ptWXx0sA8j6dBLLJB_TZlp6n_cq-Emr2zx15tU=.jpg,,https://www.allmusic.com/album/when-i-stop-dreaming-the-best-of-the-louvin-brothers-mw0000628003
251,"Oh, Inverted World",,https://fastly-s3.allmusic.com/release/mr0000907637/front/220/KJC9heyHq-RznK8xPinPlT6KsMttLlyBmmVTZ6_CLs0=.jpg,,https://www.allmusic.com/album/oh-inverted-world-mw0000006028
252,G.P./Grievous Angel,,https://fastly-s3.allmusic.com/release/mr0001063720/front/220/Z4_oChG66FyH-COr9wF15gSijaXJlYnq0St31qpAJWo=.jpg,,https://www.allmusic.com/album/gp-grievous-angel-mw0000202723
254,Looking for the Thread,,https://fastly-s3.allmusic.com/release/mr0006560134/front/220/7_6ofr3bBXSjTXjwKpKEXIAf7E_1E-2MlBBPmPAXRBU=.jpg,,https://www.allmusic.com/album/looking-for-the-thread-mw0004421693
258,Steppin' on the Blues,,https://fastly-s3.allmusic.com/release/mr0001391425/front/220/DRo5SGDhkVabVb22pDErQg4Q1ghY8VaPylnm7PwcKNY=.jpg,,https://www.allmusic.com/album/steppin-on-the-blues-mw0000690234
259,Paranoid,,https://fastly-s3.allmusic.com/release/mr0004579861/front/220/z6RNVsKc_Z-wqRUlRB1taQSijaXJlYnq0St31qpAJWo=.jpg,,https://www.allmusic.com/album/paranoid-mw0000600570
266,So Close to What,,https://fastly-s3.allmusic.com/release/mr0006553752/front/220/aarkruo5Obz9egM7AwyO8SpQg_7iAU1wjqLgK_xGXts=.jpg,,https://www.allmusic.com/album/so-close-to-what-mw0004416349
271,The Sky Is Crying: The History of Elmore James,,https://fastly-s3.allmusic.com/release/mr0001877109/front/220/mHjC7ffDY-pcu-ygR7HD11WnbEN5fCjifro6xhIBuB4=.jpg,,https://www.allmusic.com/album/the-sky-is-crying-the-history-of-elmore-james-mw0000601907
273,Aerosmith's Greatest Hits,,https://fastly-s3.allmusic.com/release/mr0000825454/front/220/ImmWQY2UGbW5maNghKlWVgSijaXJlYnq0St31qpAJWo=.jpg,,https://www.allmusic.com/album/aerosmiths-greatest-hits-mw0000188903
275,Hallelujah: A Collection of His Finest Recordings,,https://fastly-s3.allmusic.com/release/mr0000117051/front/220/OeUKHwjpmEfflvOxd6Blcx_TZlp6n_cq-Emr2zx15tU=.jpg,,https://www.allmusic.com/album/hallelujah-a-collection-of-his-finest-recordings-mw0000244560
276,Greatest Hits [RCA],,https://fastly-s3.allmusic.com/release/mr0000117649/front/220/AZbn82ev_KQKva9FyGRQgt_M69_UI9rrJSVvWL2-yAg=.jpg,,https://www.allmusic.com/album/greatest-hits-rca--mw0000244575
281,Bruckner: Symphony No. 4 [1973 Recording],,https://fastly-s3.allmusic.com/release/mr0002661408/front/220/4qR2q_bFuKm6TkKtI6-WwByhM-OFI8zG4l-qVpXXB1I=.jpg,,https://www.allmusic.com/album/bruckner-symphony-no-4-1973-recording--mw0001833221
282,Reasonable Doubt,,https://fastly-s3.allmusic.com/release/mr0000770689/front/220/7uFYk0EEtGTZsAxEnDTvKB_TZlp6n_cq-Emr2zx15tU=.jpg,,https://www.allmusic.com/album/reasonable-doubt-mw0000181538
284,Yeezus,,https://fastly-s3.allmusic.com/release/mr0003981300/front/220/88REq_5TFeljPbtMGRPx7QSijaXJlYnq0St31qpAJWo=.jpg,,https://www.allmusic.com/album/yeezus-mw0002554883
286,That's the Way It Is,,https://fastly-s3.allmusic.com/release/mr0000105423/front/220/m3gy6wBzQ2JKhdcybWTn2QSijaXJlYnq0St31qpAJWo=.jpg,,https://www.allmusic.com/album/thats-the-way-it-is-mw0000674306
287,Superman: The Movie [Original Soundtrack],,https://fastly-s3.allmusic.com/release/mr0002744214/front/220/0CchM36nPy_JukOOWQgLVSpQg_7iAU1wjqLgK_xGXts=.jpg,,https://www.allmusic.com/album/superman-the-movie-original-soundtrack--mw0000199528
291,"Ruth Gipps: Orchestral Works, Vol. 3",,https://fastly-s3.allmusic.com/release/mr0006535419/front/220/G7fHnJNCuD2WBP72DKLMAN_M69_UI9rrJSVvWL2-yAg=.jpg,,https://www.allmusic.com/album/ruth-gipps-orchestral-works-vol-3-mw0004401178
292,Dead Channel Sky,,https://fastly-s3.allmusic.com/release/mr0006601934/front/220/WNDpH1dhpDZsi5p0cG56BVWnbEN5fCjifro6xhIBuB4=.jpg,,https://www.allmusic.com/album/dead-channel-sky-mw0004456433
293,Otis Spann Is the Blues,,https://fastly-s3.allmusic.com/release/mr0005590155/front/220/p6YLr3tG-X_vvEcL3urXVphUoDg0hsvx4F4sL4oO-nA=.jpg,,https://www.allmusic.com/album/otis-spann-is-the-blues-mw0000651717
295,E-MO-TION,,https://fastly-s3.allmusic.com/release/mr0004429233/front/220/5G9SP0RvBu6qPrC-lPsYjlWnbEN5fCjifro6xhIBuB4=.jpg,,https://www.allmusic.com/album/e-mo-tion-mw0002856305
296,Rebel Diamonds,,https://fastly-s3.allmusic.com/release/mr0006201987/front/220/TGfDToVONFTRYXFKN2XFlwSijaXJlYnq0St31qpAJWo=.jpg,,https://www.allmusic.com/album/rebel-diamonds-mw0004138328
297,GNX,,https://fastly-s3.allmusic.com/release/mr0006564150/front/220/yiPGO1DrVrgEKXubnxnFGd_M69_UI9rrJSVvWL2-yAg=.jpg,,https://www.allmusic.com/album/gnx-mw0004419197
298,Ocean Bridges,,https://fastly-s3.allmusic.com/release/mr0005209680/front/220/H-qcpX3EoqSSh_GJzPCSZD6KsMttLlyBmmVTZ6_CLs0=.jpg,,https://www.allmusic.com/album/ocean-bridges-mw0003380380
299,The Jimmie Vaughan Story,,https://fastly-s3.allmusic.com/release/mr0005467481/front/220/_goDPr7NVCJFrx7daOFwbj6KsMttLlyBmmVTZ6_CLs0=.jpg,,https://www.allmusic.com/album/the-jimmie-vaughan-story-mw0003570088
300,Getz at the Gate,,https://fastly-s3.allmusic.com/release/mr0005053710/front/220/oFmfIqcYPCOK-As4zuHxjg4Q1ghY8VaPylnm7PwcKNY=.jpg,,https://www.allmusic.com/album/getz-at-the-gate-mw0003276136
301,"Tune In, Turn On, Drop Out: The Television Personalities Radio Sessions 1980-1993",,https://fastly-s3.allmusic.com/release/mr0006554182/front/220/hWXRzrkeQS24KF80L31qUVWnbEN5fCjifro6xhIBuB4=.jpg,,https://www.allmusic.com/album/tune-in-turn-on-drop-out-the-television-personalities-radio-sessions-1980-1993-mw0004416732
302,Wynton Marsalis: Blues Symphony,,https://fastly-s3.allmusic.com/release/mr0006553814/front/220/uRDUj6RQmXI4UmuLxJWDPIAf7E_1E-2MlBBPmPAXRBU=.jpg,,https://www.allmusic.com/album/wynton-marsalis-blues-symphony-mw0004416394
304,Ebo Taylor Jazz is Dead 022,,https://fastly-s3.allmusic.com/release/mr0006488664/front/220/wjNLTfrHh6HWPv8oGZTkmZhUoDg0hsvx4F4sL4oO-nA=.jpg,,https://www.allmusic.com/album/ebo-taylor-jazz-is-dead-022-mw0004372922
308,Abraxas,,https://fastly-s3.allmusic.com/release/mr0001285277/front/220/k1AWoTkI2tNZRW6e47DyZ5hUoDg0hsvx4F4sL4oO-nA=.jpg,,https://www.allmusic.com/album/abraxas-mw0000191745
317,The Essential Dolly Parton,,https://fastly-s3.allmusic.com/release/mr0000428870/front/220/HoGCNl0bcDuhFov-cTzeJIAf7E_1E-2MlBBPmPAXRBU=.jpg,,https://www.allmusic.com/album/the-essential-dolly-parton-mw0000030908
318,The Best of Parliament: Give Up the Funk,,https://fastly-s3.allmusic.com/release/mr0000356011/front/220/QDuLfftl3t8MegC0tE0u6RyhM-OFI8zG4l-qVpXXB1I=.jpg,,https://www.allmusic.com/album/the-best-of-parliament-give-up-the-funk-mw0000172739
319,Blackstone Legacy,,https://fastly-s3.allmusic.com/release/mr0000769728/front/220/RzyXCQ8z4bA3ZWfMVwT08gSijaXJlYnq0St31qpAJWo=.jpg,,https://www.allmusic.com/album/blackstone-legacy-mw0000244299
320,20 Years of Hits,,https://fastly-s3.allmusic.com/release/mr0000356587/front/220/SMwX6Yrs-0Lp9_SfsBa6VIAf7E_1E-2MlBBPmPAXRBU=.jpg,,https://www.allmusic.com/album/20-years-of-hits-mw0000192526
